t,x,y,u,v,theta
0.748141,5.95583,1.78225,7.96084,-1.2874,0.65
0.75117,5.97995,1.7783,7.96084,-1.31712,0.65
0.754199,6.00406,1.77427,7.96084,-1.34683,0.65
0.757228,6.02817,1.77014,7.96084,-1.37654,0.65
0.760257,6.05228,1.76593,7.96084,-1.40626,0.65
0.763286,6.0764,1.76162,7.96084,-1.43597,0.65
0.766315,6.10051,1.75723,7.96084,-1.46569,0.65
0.769344,6.12462,1.75274,7.96084,-1.4954,0.65
0.772373,6.14873,1.74817,7.96084,-1.52511,0.65
0.775402,6.17285,1.74351,7.96084,-1.55483,0.65
0.778431,6.19696,1.73875,7.96084,-1.58454,0.65
0.781459,6.22107,1.73391,7.96084,-1.61425,0.65
0.784488,6.24518,1.72897,7.96084,-1.64397,0.65
0.787517,6.2693,1.72395,7.96084,-1.67368,0.65
0.790546,6.29341,1.71883,7.96084,-1.70339,0.65
0.793575,6.31752,1.71363,7.96084,-1.73311,0.65
0.796604,6.34164,1.70833,7.96084,-1.76282,0.65
0.799633,6.36575,1.70295,7.96084,-1.79254,0.65
0.802662,6.38986,1.69748,7.96084,-1.82225,0.65
0.805691,6.41397,1.69191,7.96084,-1.85196,0.65
0.80872,6.43809,1.68626,7.96084,-1.88168,0.65
0.811749,6.4622,1.68051,7.96084,-1.91139,0.65
0.814778,6.48631,1.67468,7.96084,-1.9411,0.65
0.817806,6.51042,1.66875,7.96084,-1.97082,0.65
0.820835,6.53454,1.66274,7.96084,-2.00053,0.65
0.823864,6.55865,1.65663,7.96084,-2.03024,0.65
0.826893,6.58276,1.65044,7.96084,-2.05996,0.65
0.829922,6.60688,1.64416,7.96084,-2.08967,0.65
0.832951,6.63099,1.63778,7.96084,-2.11939,0.65
0.83598,6.6551,1.63132,7.96084,-2.1491,0.65
0.839009,6.67921,1.62476,7.96084,-2.17881,0.65
0.842038,6.70333,1.61812,7.96084,-2.20853,0.65
0.845067,6.72744,1.61138,7.96084,-2.23824,0.65
0.848096,6.75155,1.60456,7.96084,-2.26795,0.65
0.851124,6.77566,1.59764,7.96084,-2.29767,0.65
0.854153,6.79978,1.59064,7.96084,-2.32738,0.65
0.857182,6.82389,1.58355,7.96084,-2.35709,0.65
0.860211,6.848,1.57636,7.96084,-2.38681,0.65
0.86324,6.87211,1.56909,7.96084,-2.41652,0.65
0.866269,6.89623,1.56172,7.96084,-2.44624,0.65
0.869298,6.92034,1.55427,7.96084,-2.47595,0.65
0.872327,6.94445,1.54672,7.96084,-2.50566,0.65
0.875356,6.96857,1.53909,7.96084,-2.53538,0.65
0.878385,6.99268,1.53136,7.96084,-2.56509,0.65
0.881414,7.01679,1.52355,7.96084,-2.5948,0.65
0.884442,7.0409,1.51565,7.96084,-2.62452,0.65
0.887471,7.06502,1.50765,7.96084,-2.65423,0.65
0.8905,7.08913,1.49957,7.96084,-2.68394,0.65
0.893529,7.11324,1.49139,7.96084,-2.71366,0.65
0.896558,7.13735,1.48313,7.96084,-2.74337,0.65
0.899587,7.16147,1.47477,7.96084,-2.77309,0.65
0.902616,7.18558,1.46633,7.96084,-2.8028,0.65
0.905645,7.20969,1.45779,7.96084,-2.83251,0.65
0.908674,7.2338,1.44917,7.96084,-2.86223,0.65
0.911703,7.25792,1.44046,7.96084,-2.89194,0.65
0.914732,7.28203,1.43165,7.96084,-2.92165,0.65
0.917761,7.30614,1.42276,7.96084,-2.95137,0.65
0.920789,7.33026,1.41377,7.96084,-2.98108,0.65
0.923818,7.35437,1.4047,7.96084,-3.01079,0.65
0.926847,7.37848,1.39553,7.96084,-3.04051,0.65
0.929876,7.40259,1.38628,7.96084,-3.07022,0.65
0.932905,7.42671,1.37693,7.96084,-3.09993,0.65
0.935934,7.45082,1.3675,7.96084,-3.12965,0.65
0.938963,7.47493,1.35798,7.96084,-3.15936,0.65
0.941992,7.49904,1.34836,7.96084,-3.18908,0.65
0.945021,7.52316,1.33866,7.96084,-3.21879,0.65
