t,x,y,u,v,theta
0.444677,3.54,1.72122,7.96084,1.68958,0.65
0.445933,3.55,1.72334,7.96084,1.67726,0.65
0.447189,3.56,1.72544,7.96084,1.66494,0.65
0.448445,3.57,1.72752,7.96084,1.65262,0.65
0.449701,3.58,1.72959,7.96084,1.64029,0.65
0.450958,3.59,1.73164,7.96084,1.62797,0.65
0.452214,3.6,1.73368,7.96084,1.61565,0.65
0.45347,3.61,1.7357,7.96084,1.60332,0.65
0.454726,3.62,1.7377,7.96084,1.591,0.65
0.455982,3.63,1.7397,7.96084,1.57868,0.65
0.457238,3.64,1.74167,7.96084,1.56636,0.65
0.458494,3.65,1.74363,7.96084,1.55403,0.65
0.459751,3.66,1.74558,7.96084,1.54171,0.65
0.461007,3.67,1.7475,7.96084,1.52939,0.65
0.462263,3.68,1.74942,7.96084,1.51707,0.65
0.463519,3.69,1.75132,7.96084,1.50474,0.65
0.464775,3.7,1.7532,7.96084,1.49242,0.65
0.466031,3.71,1.75506,7.96084,1.4801,0.65
0.467287,3.72,1.75692,7.96084,1.46777,0.65
0.468544,3.73,1.75875,7.96084,1.45545,0.65
0.4698,3.74,1.76057,7.96084,1.44313,0.65
0.471056,3.75,1.76238,7.96084,1.43081,0.65
0.472312,3.76,1.76417,7.96084,1.41848,0.65
0.473568,3.77,1.76594,7.96084,1.40616,0.65
0.474824,3.78,1.7677,7.96084,1.39384,0.65
0.476081,3.79,1.76944,7.96084,1.38151,0.65
0.477337,3.8,1.77117,7.96084,1.36919,0.65
0.478593,3.81,1.77288,7.96084,1.35687,0.65
0.479849,3.82,1.77458,7.96084,1.34455,0.65
0.481105,3.83,1.77626,7.96084,1.33222,0.65
0.482361,3.84,1.77793,7.96084,1.3199,0.65
0.483617,3.85,1.77958,7.96084,1.30758,0.65
0.484874,3.86,1.78121,7.96084,1.29525,0.65
0.48613,3.87,1.78283,7.96084,1.28293,0.65
0.487386,3.88,1.78443,7.96084,1.27061,0.65
0.488642,3.89,1.78602,7.96084,1.25829,0.65
0.489898,3.9,1.7876,7.96084,1.24596,0.65
0.491154,3.91,1.78915,7.96084,1.23364,0.65
0.49241,3.92,1.7907,7.96084,1.22132,0.65
0.493667,3.93,1.79222,7.96084,1.20899,0.65
0.494923,3.94,1.79373,7.96084,1.19667,0.65
0.496179,3.95,1.79523,7.96084,1.18435,0.65
0.497435,3.96,1.79671,7.96084,1.17203,0.65
0.498691,3.97,1.79817,7.96084,1.1597,0.65
0.499947,3.98,1.79962,7.96084,1.14738,0.65
0.501204,3.99,1.80106,7.96084,1.13506,0.65
0.50246,4,1.80247,7.96084,1.12273,0.65
0.503716,4.01,1.80388,7.96084,1.11041,0.65
0.504972,4.02,1.80526,7.96084,1.09809,0.65
0.506228,4.03,1.80663,7.96084,1.08577,0.65
0.507484,4.04,1.80799,7.96084,1.07344,0.65
0.50874,4.05,1.80933,7.96084,1.06112,0.65
0.509997,4.06,1.81066,7.96084,1.0488,0.65
0.511253,4.07,1.81197,7.96084,1.03647,0.65
0.512509,4.08,1.81326,7.96084,1.02415,0.65
0.513765,4.09,1.81454,7.96084,1.01183,0.65
0.515021,4.1,1.8158,7.96084,0.999506,0.65
0.516277,4.11,1.81705,7.96084,0.987184,0.65
0.517533,4.12,1.81828,7.96084,0.974861,0.65
0.51879,4.13,1.8195,7.96084,0.962538,0.65
0.520046,4.14,1.8207,7.96084,0.950215,0.65
0.521302,4.15,1.82189,7.96084,0.937892,0.65
0.522558,4.16,1.82306,7.96084,0.92557,0.65
0.523814,4.17,1.82421,7.96084,0.913247,0.65
0.52507,4.18,1.82535,7.96084,0.900924,0.65
0.526327,4.19,1.82648,7.96084,0.888601,0.65
0.527583,4.2,1.82758,7.96084,0.876278,0.65
0.528839,4.21,1.82868,7.96084,0.863955,0.65
0.530095,4.22,1.82975,7.96084,0.851633,0.65
0.531351,4.23,1.83082,7.96084,0.83931,0.65
0.532607,4.24,1.83186,7.96084,0.826987,0.65
0.533863,4.25,1.83289,7.96084,0.814664,0.65
0.53512,4.26,1.83391,7.96084,0.802341,0.65
0.536376,4.27,1.83491,7.96084,0.790018,0.65
0.537632,4.28,1.83589,7.96084,0.777696,0.65
0.538888,4.29,1.83686,7.96084,0.765373,0.65
0.540144,4.3,1.83782,7.96084,0.75305,0.65
0.5414,4.31,1.83876,7.96084,0.740727,0.65
0.542656,4.32,1.83968,7.96084,0.728404,0.65
0.543913,4.33,1.84059,7.96084,0.716082,0.65
0.545169,4.34,1.84148,7.96084,0.703759,0.65
0.546425,4.35,1.84235,7.96084,0.691436,0.65
0.547681,4.36,1.84321,7.96084,0.679113,0.65
0.548937,4.37,1.84406,7.96084,0.66679,0.65
0.550193,4.38,1.84489,7.96084,0.654467,0.65
0.551449,4.39,1.8457,7.96084,0.642145,0.65
0.552706,4.4,1.8465,7.96084,0.629822,0.65
0.553962,4.41,1.84729,7.96084,0.617499,0.65
0.555218,4.42,1.84805,7.96084,0.605176,0.65
0.556474,4.43,1.84881,7.96084,0.592853,0.65
0.55773,4.44,1.84954,7.96084,0.580531,0.65
0.558986,4.45,1.85026,7.96084,0.568208,0.65
0.560243,4.46,1.85097,7.96084,0.555885,0.65
0.561499,4.47,1.85166,7.96084,0.543562,0.65
0.562755,4.48,1.85234,7.96084,0.531239,0.65
0.564011,4.49,1.853,7.96084,0.518916,0.65
0.565267,4.5,1.85364,7.96084,0.506594,0.65
0.566523,4.51,1.85427,7.96084,0.494271,0.65
0.567779,4.52,1.85488,7.96084,0.481948,0.65
0.569036,4.53,1.85548,7.96084,0.469625,0.65
0.570292,4.54,1.85606,7.96084,0.457302,0.65
0.571548,4.55,1.85663,7.96084,0.444979,0.65
0.572804,4.56,1.85718,7.96084,0.432657,0.65
0.57406,4.57,1.85772,7.96084,0.420334,0.65
0.575316,4.58,1.85824,7.96084,0.408011,0.65
0.576572,4.59,1.85874,7.96084,0.395688,0.65
0.577829,4.6,1.85923,7.96084,0.383365,0.65
0.579085,4.61,1.8597,7.96084,0.371043,0.65
0.580341,4.62,1.86016,7.96084,0.35872,0.65
0.581597,4.63,1.8606,7.96084,0.346397,0.65
0.582853,4.64,1.86103,7.96084,0.334074,0.65
0.584109,4.65,1.86144,7.96084,0.321751,0.65
0.585366,4.66,1.86184,7.96084,0.309428,0.65
0.586622,4.67,1.86222,7.96084,0.297106,0.65
0.587878,4.68,1.86259,7.96084,0.284783,0.65
0.589134,4.69,1.86294,7.96084,0.27246,0.65
0.59039,4.7,1.86327,7.96084,0.260137,0.65
0.591646,4.71,1.86359,7.96084,0.247814,0.65
0.592902,4.72,1.86389,7.96084,0.235491,0.65
0.594159,4.73,1.86418,7.96084,0.223169,0.65
0.595415,4.74,1.86445,7.96084,0.210846,0.65
0.596671,4.75,1.86471,7.96084,0.198523,0.65
0.597927,4.76,1.86495,7.96084,0.1862,0.65
0.599183,4.77,1.86518,7.96084,0.173877,0.65
0.600439,4.78,1.86539,7.96084,0.161555,0.65
0.601695,4.79,1.86559,7.96084,0.149232,0.65
0.602952,4.8,1.86577,7.96084,0.136909,0.65
0.604208,4.81,1.86593,7.96084,0.124586,0.65
0.605464,4.82,1.86608,7.96084,0.112263,0.65
0.60672,4.83,1.86621,7.96084,0.0999404,0.65
0.607976,4.84,1.86633,7.96084,0.0876176,0.65
0.609232,4.85,1.86643,7.96084,0.0752947,0.65
0.610488,4.86,1.86652,7.96084,0.0629719,0.65
0.611745,4.87,1.86659,7.96084,0.0506491,0.65
0.613001,4.88,1.86665,7.96084,0.0383263,0.65
0.614257,4.89,1.86669,7.96084,0.0260035,0.65
0.615513,4.9,1.86671,7.96084,0.0136806,0.65
0.616769,4.91,1.86672,7.96084,0.00135781,0.65
0.618025,4.92,1.86671,7.96084,-0.010965,0.65
0.619282,4.93,1.86669,7.96084,-0.0232878,0.65
0.620538,4.94,1.86666,7.96084,-0.0356107,0.65
