t,x,y,u,v,theta
0.215167,0.173003,0.108369,0.804038,0.396065,0.65
0.216411,0.174003,0.108861,0.804038,0.394821,0.65
0.217654,0.175003,0.109351,0.804038,0.393577,0.65
0.218898,0.176003,0.10984,0.804038,0.392333,0.65
0.220142,0.177003,0.110327,0.804038,0.39109,0.65
0.221386,0.178003,0.110813,0.804038,0.389846,0.65
0.222629,0.179003,0.111297,0.804038,0.388602,0.65
0.223873,0.180003,0.111779,0.804038,0.387358,0.65
0.225117,0.181003,0.11226,0.804038,0.386115,0.65
0.226361,0.182003,0.11274,0.804038,0.384871,0.65
0.227604,0.183003,0.113218,0.804038,0.383627,0.65
0.228848,0.184003,0.113694,0.804038,0.382383,0.65
0.230092,0.185003,0.114169,0.804038,0.38114,0.65
0.231335,0.186003,0.114642,0.804038,0.379896,0.65
0.232579,0.187003,0.115114,0.804038,0.378652,0.65
0.233823,0.188003,0.115584,0.804038,0.377408,0.65
0.235067,0.189003,0.116053,0.804037,0.376164,0.65
0.23631,0.190003,0.11652,0.804037,0.374921,0.65
0.237554,0.191003,0.116985,0.804037,0.373677,0.65
0.238798,0.192003,0.117449,0.804037,0.372433,0.65
0.240042,0.193003,0.117912,0.804037,0.371189,0.65
0.241285,0.194003,0.118373,0.804037,0.369946,0.65
0.242529,0.195003,0.118832,0.804037,0.368702,0.65
0.243773,0.196003,0.11929,0.804037,0.367458,0.65
0.245017,0.197003,0.119746,0.804037,0.366214,0.65
0.24626,0.198003,0.120201,0.804037,0.36497,0.65
0.247504,0.199003,0.120654,0.804037,0.363727,0.65
0.248748,0.200003,0.121105,0.804037,0.362483,0.65
0.249992,0.201003,0.121556,0.804037,0.361239,0.65
0.251235,0.202003,0.122004,0.804037,0.359995,0.65
0.252479,0.203003,0.122451,0.804037,0.358752,0.65
0.253723,0.204003,0.122896,0.804037,0.357508,0.65
0.254967,0.205003,0.12334,0.804037,0.356264,0.65
0.25621,0.206003,0.123783,0.804037,0.35502,0.65
0.257454,0.207003,0.124223,0.804037,0.353776,0.65
0.258698,0.208003,0.124663,0.804037,0.352533,0.65
0.259941,0.209004,0.1251,0.804037,0.351289,0.65
0.261185,0.210004,0.125536,0.804037,0.350045,0.65
0.262429,0.211004,0.125971,0.804037,0.348801,0.65
0.263673,0.212004,0.126404,0.804037,0.347558,0.65
0.264916,0.213004,0.126836,0.804037,0.346314,0.65
0.26616,0.214004,0.127266,0.804037,0.34507,0.65
0.267404,0.215004,0.127694,0.804037,0.343826,0.65
0.268648,0.216004,0.128121,0.804037,0.342583,0.65
0.269891,0.217004,0.128546,0.804037,0.341339,0.65
0.271135,0.218004,0.12897,0.804036,0.340095,0.65
0.272379,0.219004,0.129392,0.804036,0.338851,0.65
0.273623,0.220004,0.129813,0.804036,0.337607,0.65
0.274866,0.221004,0.130232,0.804036,0.336364,0.65
0.27611,0.222004,0.130649,0.804036,0.33512,0.65
0.277354,0.223004,0.131066,0.804036,0.333876,0.65
0.278598,0.224004,0.13148,0.804036,0.332632,0.65
0.279841,0.225004,0.131893,0.804036,0.331389,0.65
0.281085,0.226004,0.132304,0.804036,0.330145,0.65
0.282329,0.227004,0.132714,0.804036,0.328901,0.65
0.283573,0.228004,0.133122,0.804036,0.327657,0.65
0.284816,0.229004,0.133529,0.804036,0.326413,0.65
0.28606,0.230004,0.133934,0.804036,0.32517,0.65
0.287304,0.231004,0.134338,0.804036,0.323926,0.65
0.288547,0.232004,0.13474,0.804036,0.322682,0.65
0.289791,0.233004,0.135141,0.804036,0.321438,0.65
0.291035,0.234004,0.13554,0.804036,0.320195,0.65
0.292279,0.235004,0.135937,0.804036,0.318951,0.65
0.293522,0.236004,0.136333,0.804036,0.317707,0.65
0.294766,0.237004,0.136727,0.804036,0.316463,0.65
0.29601,0.238004,0.13712,0.804036,0.315219,0.65
0.297254,0.239004,0.137512,0.804036,0.313976,0.65
0.298497,0.240004,0.137901,0.804036,0.312732,0.65
0.299741,0.241004,0.138289,0.804036,0.311488,0.65
0.300985,0.242004,0.138676,0.804036,0.310244,0.65
0.302229,0.243004,0.139061,0.804036,0.309001,0.65
0.303472,0.244004,0.139445,0.804036,0.307757,0.65
0.304716,0.245004,0.139827,0.804036,0.306513,0.65
0.30596,0.246004,0.140207,0.804035,0.305269,0.65
0.307204,0.247004,0.140586,0.804035,0.304026,0.65
0.308447,0.248004,0.140963,0.804035,0.302782,0.65
0.309691,0.249004,0.141339,0.804035,0.301538,0.65
0.310935,0.250004,0.141714,0.804035,0.300294,0.65
0.312179,0.251004,0.142086,0.804035,0.29905,0.65
0.313422,0.252004,0.142457,0.804035,0.297807,0.65
0.314666,0.253004,0.142827,0.804035,0.296563,0.65
0.31591,0.254004,0.143195,0.804035,0.295319,0.65
0.317153,0.255004,0.143562,0.804035,0.294075,0.65
0.318397,0.256004,0.143927,0.804035,0.292832,0.65
0.319641,0.257004,0.14429,0.804035,0.291588,0.65
0.320885,0.258004,0.144652,0.804035,0.290344,0.65
0.322128,0.259004,0.145012,0.804035,0.2891,0.65
0.323372,0.260004,0.145371,0.804035,0.287856,0.65
0.324616,0.261004,0.145728,0.804035,0.286613,0.65
0.32586,0.262004,0.146084,0.804035,0.285369,0.65
0.327103,0.263004,0.146438,0.804035,0.284125,0.65
0.328347,0.264004,0.146791,0.804035,0.282881,0.65
0.329591,0.265004,0.147142,0.804035,0.281638,0.65
0.330835,0.266004,0.147491,0.804035,0.280394,0.65
0.332078,0.267004,0.147839,0.804035,0.27915,0.65
0.333322,0.268004,0.148186,0.804035,0.277906,0.65
0.334566,0.269004,0.148531,0.804035,0.276663,0.65
0.33581,0.270004,0.148874,0.804035,0.275419,0.65
0.337053,0.271004,0.149216,0.804035,0.274175,0.65
0.338297,0.272004,0.149556,0.804035,0.272931,0.65
0.339541,0.273004,0.149895,0.804035,0.271687,0.65
0.340785,0.274004,0.150232,0.804035,0.270444,0.65
0.342028,0.275004,0.150567,0.804035,0.2692,0.65
0.343272,0.276004,0.150901,0.804034,0.267956,0.65
0.344516,0.277004,0.151234,0.804034,0.266712,0.65
0.345759,0.278004,0.151565,0.804034,0.265469,0.65
0.347003,0.279004,0.151894,0.804034,0.264225,0.65
0.348247,0.280004,0.152222,0.804034,0.262981,0.65
0.349491,0.281004,0.152548,0.804034,0.261737,0.65
0.350734,0.282004,0.152873,0.804034,0.260493,0.65
0.351978,0.283004,0.153196,0.804034,0.25925,0.65
0.353222,0.284004,0.153518,0.804034,0.258006,0.65
0.354466,0.285004,0.153838,0.804034,0.256762,0.65
0.355709,0.286004,0.154157,0.804034,0.255518,0.65
0.356953,0.287004,0.154474,0.804034,0.254275,0.65
0.358197,0.288004,0.154789,0.804034,0.253031,0.65
0.359441,0.289004,0.155103,0.804034,0.251787,0.65
0.360684,0.290004,0.155416,0.804034,0.250543,0.65
0.361928,0.291004,0.155726,0.804034,0.2493,0.65
0.363172,0.292004,0.156036,0.804034,0.248056,0.65
0.364416,0.293004,0.156343,0.804034,0.246812,0.65
0.365659,0.294004,0.15665,0.804034,0.245568,0.65
0.366903,0.295004,0.156954,0.804034,0.244324,0.65
0.368147,0.296004,0.157257,0.804034,0.243081,0.65
0.369391,0.297004,0.157559,0.804034,0.241837,0.65
0.370634,0.298004,0.157859,0.804034,0.240593,0.65
0.371878,0.299004,0.158157,0.804034,0.239349,0.65
0.373122,0.300004,0.158454,0.804034,0.238106,0.65
0.374365,0.301004,0.15875,0.804034,0.236862,0.65
0.375609,0.302004,0.159043,0.804034,0.235618,0.65
0.376853,0.303004,0.159336,0.804034,0.234374,0.65
0.378097,0.304004,0.159626,0.804034,0.23313,0.65
0.37934,0.305004,0.159916,0.804033,0.231887,0.65
0.380584,0.306004,0.160203,0.804033,0.230643,0.65
0.381828,0.307004,0.160489,0.804033,0.229399,0.65
0.383072,0.308004,0.160774,0.804033,0.228155,0.65
0.384315,0.309004,0.161057,0.804033,0.226912,0.65
0.385559,0.310005,0.161338,0.804033,0.225668,0.65
