x,y,M,S
0.5,0.921875,1.37435,0
0.5,0.9375,1.39944,0
0.5,0.953125,1.42456,0
0.5,0.96875,1.44969,0
0.5,0.984375,1.47484,0
0.5,1,1.5,0
0.515625,0,0,0
0.515625,0.015625,0.0220508,0
0.515625,0.03125,0.0441034,0
0.515625,0.046875,0.0661593,0
0.515625,0.0625,0.0882203,0
0.515625,0.078125,0.110288,0
0.515625,0.09375,0.132364,0
0.515625,0.109375,0.154451,0
0.515625,0.125,0.176549,0
0.515625,0.140625,0.198662,0
0.515625,0.15625,0.220789,0
0.515625,0.171875,0.242935,0
0.515625,0.1875,0.265099,0
0.515625,0.203125,0.287284,0
0.515625,0.21875,0.309492,0
0.515625,0.234375,0.331725,0
0.515625,0.25,0.353985,0
0.515625,0.265625,0.376273,0
0.515625,0.28125,0.398592,0
0.515625,0.296875,0.420943,0
0.515625,0.3125,0.44333,0
0.515625,0.328125,0.465752,0
0.515625,0.34375,0.488214,0
0.515625,0.359375,0.510716,0
0.515625,0.375,0.533262,0
0.515625,0.390625,0.555852,0
0.515625,0.40625,0.57849,0
0.515625,0.421875,0.601176,0
0.515625,0.4375,0.623914,0
0.515625,0.453125,0.646705,0
0.515625,0.46875,0.669551,0
0.515625,0.484375,0.692455,0
0.515625,0.5,0.715418,0
0.515625,0.515625,0.738441,0
0.515625,0.53125,0.761528,0
0.515625,0.546875,0.784679,0
0.515625,0.5625,0.807896,0
0.515625,0.578125,0.83118,0
0.515625,0.59375,0.854534,0
0.515625,0.609375,0.877957,0
0.515625,0.625,0.901451,0
0.515625,0.640625,0.925017,0
0.515625,0.65625,0.948656,0
0.515625,0.671875,0.972367,0
0.515625,0.6875,0.99615,0
0.515625,0.703125,1.02001,0
0.515625,0.71875,1.04394,0
0.515625,0.734375,1.06793,0
0.515625,0.75,1.092,0
0.515625,0.765625,1.11614,0
0.515625,0.78125,1.14035,0
0.515625,0.796875,1.16462,0
0.515625,0.8125,1.18895,0
0.515625,0.828125,1.21334,0
0.515625,0.84375,1.23779,0
0.515625,0.859375,1.26229,0
0.515625,0.875,1.28684,0
0.515625,0.890625,1.31143,0
0.515625,0.90625,1.33606,0
0.515625,0.921875,1.36073,0
0.515625,0.9375,1.38542,0
0.515625,0.953125,1.41014,0
0.515625,0.96875,1.43487,0
0.515625,0.984375,1.45962,0
0.515625,1,1.48438,0
0.53125,0,0,0
0.53125,0.015625,0.0219199,0
0.53125,0.03125,0.0438412,0
0.53125,0.046875,0.0657656,0
0.53125,0.0625,0.0876945,0
0.53125,0.078125,0.109629,0
0.53125,0.09375,0.131572,0
0.53125,0.109375,0.153524,0
0.53125,0.125,0.175486,0
0.53125,0.140625,0.19746,0
0.53125,0.15625,0.219449,0
0.53125,0.171875,0.241453,0
0.53125,0.1875,0.263474,0
0.53125,0.203125,0.285513,0
0.53125,0.21875,0.307573,0
0.53125,0.234375,0.329656,0
0.53125,0.25,0.351762,0
0.53125,0.265625,0.373894,0
0.53125,0.28125,0.396053,0
0.53125,0.296875,0.418242,0
0.53125,0.3125,0.440462,0
0.53125,0.328125,0.462715,0
0.53125,0.34375,0.485002,0
0.53125,0.359375,0.507327,0
0.53125,0.375,0.52969,0
0.53125,0.390625,0.552093,0
0.53125,0.40625,0.574539,0
0.53125,0.421875,0.59703,0
0.53125,0.4375,0.619566,0
0.53125,0.453125,0.642151,0
0.53125,0.46875,0.664786,0
0.53125,0.484375,0.687472,0
0.53125,0.5,0.710212,0
0.53125,0.515625,0.733007,0
0.53125,0.53125,0.755859,0
0.53125,0.546875,0.778769,0
0.53125,0.5625,0.801739,0
0.53125,0.578125,0.824771,0
0.53125,0.59375,0.847864,0
0.53125,0.609375,0.871021,0
0.53125,0.625,0.894242,0
0.53125,0.640625,0.917528,0
0.53125,0.65625,0.940879,0
0.53125,0.671875,0.964296,0
0.53125,0.6875,0.987779,0
0.53125,0.703125,1.01133,0
0.53125,0.71875,1.03494,0
0.53125,0.734375,1.05862,0
0.53125,0.75,1.08236,0
0.53125,0.765625,1.10616,0
0.53125,0.78125,1.13003,0
0.53125,0.796875,1.15395,0
0.53125,0.8125,1.17793,0
0.53125,0.828125,1.20196,0
0.53125,0.84375,1.22604,0
0.53125,0.859375,1.25017,0
0.53125,0.875,1.27434,0
0.53125,0.890625,1.29855,0
0.53125,0.90625,1.3228,0
0.53125,0.921875,1.34708,0
0.53125,0.9375,1.37138,0
0.53125,0.953125,1.3957,0
0.53125,0.96875,1.42004,0
0.53125,0.984375,1.44439,0
0.53125,1,1.46875,0
0.546875,0,0,0
0.546875,0.015625,0.0217874,0
0.546875,0.03125,0.0435761,0
0.546875,0.046875,0.0653674,0
0.546875,0.0625,0.0871627,0
0.546875,0.078125,0.108963,0
0.546875,0.09375,0.13077,0
0.546875,0.109375,0.152586,0
0.546875,0.125,0.17441,0
0.546875,0.140625,0.196245,0
0.546875,0.15625,0.218093,0
0.546875,0.171875,0.239954,0
0.546875,0.1875,0.26183,0
0.546875,0.203125,0.283722,0
0.546875,0.21875,0.305633,0
0.546875,0.234375,0.327563,0
0.546875,0.25,0.349514,0
0.546875,0.265625,0.371488,0
0.546875,0.28125,0.393486,0
0.546875,0.296875,0.41551,0
0.546875,0.3125,0.437561,0
0.546875,0.328125,0.459642,0
0.546875,0.34375,0.481754,0
0.546875,0.359375,0.503898,0
0.546875,0.375,0.526077,0
0.546875,0.390625,0.548292,0
0.546875,0.40625,0.570545,0
0.546875,0.421875,0.592837,0
0.546875,0.4375,0.615171,0
0.546875,0.453125,0.637547,0
0.546875,0.46875,0.659969,0
0.546875,0.484375,0.682436,0
0.546875,0.5,0.704952,0
0.546875,0.515625,0.727517,0
0.546875,0.53125,0.750132,0
0.546875,0.546875,0.772801,0
0.546875,0.5625,0.795522,0
0.546875,0.578125,0.818299,0
0.546875,0.59375,0.841132,0
0.546875,0.609375,0.864021,0
0.546875,0.625,0.886968,0
0.546875,0.640625,0.909973,0
0.546875,0.65625,0.933038,0
0.546875,0.671875,0.956161,0
0.546875,0.6875,0.979343,0
0.546875,0.703125,1.00258,0
0.546875,0.71875,1.02588,0
0.546875,0.734375,1.04924,0
0.546875,0.75,1.07266,0
0.546875,0.765625,1.09612,0
0.546875,0.78125,1.11965,0
0.546875,0.796875,1.14322,0
0.546875,0.8125,1.16685,0
0.546875,0.828125,1.19052,0
0.546875,0.84375,1.21424,0
0.546875,0.859375,1.238,0
0.546875,0.875,1.2618,0
0.546875,0.890625,1.28564,0
0.546875,0.90625,1.30951,0
0.546875,0.921875,1.3334,0
0.546875,0.9375,1.35732,0
0.546875,0.953125,1.38125,0
0.546875,0.96875,1.4052,0
0.546875,0.984375,1.42916,0
0.546875,1,1.45312,0
0.5625,0,0,0
0.5625,0.015625,0.0216536,0
0.5625,0.03125,0.0433083,0
0.5625,0.046875,0.0649653,0
0.5625,0.0625,0.0866257,0
0.5625,0.078125,0.108291,0
0.5625,0.09375,0.129961,0
0.5625,0.109375,0.151638,0
0.5625,0.125,0.173324,0
0.5625,0.140625,0.195018,0
0.5625,0.15625,0.216723,0
0.5625,0.171875,0.23844,0
0.5625,0.1875,0.26017,0
0.5625,0.203125,0.281913,0
0.5625,0.21875,0.303673,0
0.5625,0.234375,0.325449,0
0.5625,0.25,0.347243,0
0.5625,0.265625,0.369058,0
0.5625,0.28125,0.390893,0
0.5625,0.296875,0.41275,0
0.5625,0.3125,0.434632,0
0.5625,0.328125,0.456539,0
0.5625,0.34375,0.478474,0
0.5625,0.359375,0.500436,0
0.5625,0.375,0.522429,0
0.5625,0.390625,0.544454,0
0.5625,0.40625,0.566511,0
0.5625,0.421875,0.588604,0
0.5625,0.4375,0.610733,0
0.5625,0.453125,0.632899,0
0.5625,0.46875,0.655106,0
0.5625,0.484375,0.677353,0
0.5625,0.5,0.699642,0
0.5625,0.515625,0.721975,0
0.5625,0.53125,0.744354,0
0.5625,0.546875,0.766778,0
0.5625,0.5625,0.789251,0
0.5625,0.578125,0.811772,0
0.5625,0.59375,0.834342,0
0.5625,0.609375,0.856964,0
0.5625,0.625,0.879636,0
0.5625,0.640625,0.902361,0
0.5625,0.65625,0.925137,0
0.5625,0.671875,0.947966,0
0.5625,0.6875,0.970848,0
0.5625,0.703125,0.993782,0
0.5625,0.71875,1.01677,0
0.5625,0.734375,1.03981,0
0.5625,0.75,1.06289,0
0.5625,0.765625,1.08603,0
0.5625,0.78125,1.10922,0
0.5625,0.796875,1.13245,0
0.5625,0.8125,1.15573,0
0.5625,0.828125,1.17905,0
0.5625,0.84375,1.2024,0
0.5625,0.859375,1.2258,0
0.5625,0.875,1.24923,0
0.5625,0.890625,1.27269,0
0.5625,0.90625,1.29618,0
0.5625,0.921875,1.3197,0
0.5625,0.9375,1.34323,0
0.5625,0.953125,1.36679,0
0.5625,0.96875,1.39035,0
0.5625,0.984375,1.41392,0
0.5625,1,1.4375,0
0.578125,0,0,0
0.578125,0.015625,0.0215187,0
0.578125,0.03125,0.0430384,0
0.578125,0.046875,0.0645599,0
0.578125,0.0625,0.0860842,0
0.578125,0.078125,0.107612,0
0.578125,0.09375,0.129145,0
0.578125,0.109375,0.150683,0
0.578125,0.125,0.172228,0
0.578125,0.140625,0.193781,0
0.578125,0.15625,0.215343,0
0.578125,0.171875,0.236914,0
0.578125,0.1875,0.258496,0
0.578125,0.203125,0.280089,0
0.578125,0.21875,0.301696,0
0.578125,0.234375,0.323317,0
0.578125,0.25,0.344954,0
0.578125,0.265625,0.366607,0
0.578125,0.28125,0.388277,0
0.578125,0.296875,0.409967,0
0.578125,0.3125,0.431678,0
0.578125,0.328125,0.45341,0
0.578125,0.34375,0.475165,0
0.578125,0.359375,0.496944,0
0.578125,0.375,0.51875,0
0.578125,0.390625,0.540582,0
0.578125,0.40625,0.562443,0
0.578125,0.421875,0.584334,0
0.578125,0.4375,0.606257,0
0.578125,0.453125,0.628212,0
0.578125,0.46875,0.650202,0
0.578125,0.484375,0.672227,0
0.578125,0.5,0.694289,0
0.578125,0.515625,0.716389,0
0.578125,0.53125,0.738529,0
0.578125,0.546875,0.760709,0
0.578125,0.5625,0.782931,0
0.578125,0.578125,0.805195,0
0.578125,0.59375,0.827503,0
0.578125,0.609375,0.849855,0
0.578125,0.625,0.872253,0
0.578125,0.640625,0.894696,0
0.578125,0.65625,0.917184,0
0.578125,0.671875,0.93972,0
0.578125,0.6875,0.962301,0
0.578125,0.703125,0.984928,0
0.578125,0.71875,1.0076,0
0.578125,0.734375,1.03032,0
0.578125,0.75,1.05308,0
0.578125,0.765625,1.07589,0
0.578125,0.78125,1.09874,0
0.578125,0.796875,1.12163,0
0.578125,0.8125,1.14456,0
0.578125,0.828125,1.16753,0
0.578125,0.84375,1.19053,0
0.578125,0.859375,1.21356,0
0.578125,0.875,1.23663,0
0.578125,0.890625,1.25972,0
0.578125,0.90625,1.28284,0
0.578125,0.921875,1.30598,0
0.578125,0.9375,1.32914,0
0.578125,0.953125,1.35231,0
0.578125,0.96875,1.37549,0
0.578125,0.984375,1.39868,0
0.578125,1,1.42188,0
0.59375,0,0,0
0.59375,0.015625,0.0213829,0
0.59375,0.03125,0.0427666,0
0.59375,0.046875,0.0641518,0
0.59375,0.0625,0.0855391,0
0.59375,0.078125,0.106929,0
0.59375,0.09375,0.128323,0
0.59375,0.109375,0.149722,0
0.59375,0.125,0.171126,0
0.59375,0.140625,0.192535,0
0.59375,0.15625,0.213952,0
0.59375,0.171875,0.235376,0
0.59375,0.1875,0.25681,0
0.59375,0.203125,0.278252,0
0.59375,0.21875,0.299705,0
0.59375,0.234375,0.32117,0
0.59375,0.25,0.342647,0
0.59375,0.265625,0.364138,0
0.59375,0.28125,0.385643,0
0.59375,0.296875,0.407164,0
0.59375,0.3125,0.428702,0
0.59375,0.328125,0.450257,0
0.59375,0.34375,0.471832,0
0.59375,0.359375,0.493427,0
0.59375,0.375,0.515043,0
0.59375,0.390625,0.536682,0
0.59375,0.40625,0.558345,0
0.59375,0.421875,0.580034,0
0.59375,0.4375,0.601749,0
0.59375,0.453125,0.623492,0
0.59375,0.46875,0.645263,0
0.59375,0.484375,0.667065,0
0.59375,0.5,0.688898,0
0.59375,0.515625,0.710764,0
0.59375,0.53125,0.732664,0
0.59375,0.546875,0.754598,0
0.59375,0.5625,0.776569,0
0.59375,0.578125,0.798575,0
0.59375,0.59375,0.82062,0
0.59375,0.609375,0.842702,0
0.59375,0.625,0.864824,0
0.59375,0.640625,0.886985,0
0.59375,0.65625,0.909186,0
0.59375,0.671875,0.931427,0
0.59375,0.6875,0.953708,0
0.59375,0.703125,0.976029,0
0.59375,0.71875,0.99839,0
0.59375,0.734375,1.02079,0
0.59375,0.75,1.04323,0
0.59375,0.765625,1.06571,0
0.59375,0.78125,1.08822,0
0.59375,0.796875,1.11077,0
0.59375,0.8125,1.13336,0
0.59375,0.828125,1.15597,0
0.59375,0.84375,1.17862,0
0.59375,0.859375,1.2013,0
0.59375,0.875,1.224,0
0.59375,0.890625,1.24673,0
0.59375,0.90625,1.26947,0
0.59375,0.921875,1.29224,0
0.59375,0.9375,1.31502,0
0.59375,0.953125,1.33782,0
0.59375,0.96875,1.36062,0
0.59375,0.984375,1.38344,0
0.59375,1,1.40625,0
0.609375,0,0,0
0.609375,0.015625,0.0212464,0
0.609375,0.03125,0.0424934,0
0.609375,0.046875,0.0637414,0
0.609375,0.0625,0.0849911,0
0.609375,0.078125,0.106243,0
0.609375,0.09375,0.127497,0
0.609375,0.109375,0.148755,0
0.609375,0.125,0.170017,0
0.609375,0.140625,0.191283,0
0.609375,0.15625,0.212554,0
0.609375,0.171875,0.233831,0
0.609375,0.1875,0.255114,0
0.609375,0.203125,0.276405,0
0.609375,0.21875,0.297704,0
0.609375,0.234375,0.319011,0
0.609375,0.25,0.340328,0
0.609375,0.265625,0.361655,0
0.609375,0.28125,0.382993,0
0.609375,0.296875,0.404344,0
0.609375,0.3125,0.425708,0
0.609375,0.328125,0.447086,0
0.609375,0.34375,0.468479,0
0.609375,0.359375,0.489888,0
0.609375,0.375,0.511314,0
0.609375,0.390625,0.532759,0
0.609375,0.40625,0.554223,0
0.609375,0.421875,0.575707,0
0.609375,0.4375,0.597213,0
0.609375,0.453125,0.618742,0
0.609375,0.46875,0.640295,0
0.609375,0.484375,0.661872,0
0.609375,0.5,0.683475,0
0.609375,0.515625,0.705106,0
0.609375,0.53125,0.726765,0
0.609375,0.546875,0.748452,0
0.609375,0.5625,0.77017,0
0.609375,0.578125,0.791918,0
0.609375,0.59375,0.813698,0
0.609375,0.609375,0.835511,0
0.609375,0.625,0.857356,0
0.609375,0.640625,0.879235,0
0.609375,0.65625,0.901147,0
0.609375,0.671875,0.923094,0
0.609375,0.6875,0.945075,0
0.609375,0.703125,0.96709,0
0.609375,0.71875,0.989139,0
0.609375,0.734375,1.01122,0
0.609375,0.75,1.03334,0
0.609375,0.765625,1.05549,0
0.609375,0.78125,1.07767,0
0.609375,0.796875,1.09988,0
0.609375,0.8125,1.12212,0
0.609375,0.828125,1.14439,0
0.609375,0.84375,1.16668,0
0.609375,0.859375,1.189,0
0.609375,0.875,1.21134,0
0.609375,0.890625,1.23371,0
0.609375,0.90625,1.25609,0
0.609375,0.921875,1.27849,0
0.609375,0.9375,1.3009,0
0.609375,0.953125,1.32332,0
0.609375,0.96875,1.34575,0
0.609375,0.984375,1.36819,0
0.609375,1,1.39062,0
0.625,0,0,0
0.625,0.015625,0.0211094,0
0.625,0.03125,0.0422192,0
0.625,0.046875,0.0633296,0
0.625,0.0625,0.084441,0
0.625,0.078125,0.105554,0
0.625,0.09375,0.126668,0
0.625,0.109375,0.147784,0
0.625,0.125,0.168903,0
0.625,0.140625,0.190025,0
0.625,0.15625,0.21115,0
0.625,0.171875,0.232279,0
0.625,0.1875,0.253412,0
0.625,0.203125,0.27455,0
0.625,0.21875,0.295693,0
0.625,0.234375,0.316842,0
0.625,0.25,0.337998,0
0.625,0.265625,0.359161,0
0.625,0.28125,0.380332,0
0.625,0.296875,0.401511,0
0.625,0.3125,0.4227,0
0.625,0.328125,0.4439,0
0.625,0.34375,0.46511,0
0.625,0.359375,0.486332,0
0.625,0.375,0.507567,0
0.625,0.390625,0.528816,0
0.625,0.40625,0.55008,0
0.625,0.421875,0.571359,0
0.625,0.4375,0.592655,0
0.625,0.453125,0.613969,0
0.625,0.46875,0.635301,0
0.625,0.484375,0.656653,0
0.625,0.5,0.678026,0
0.625,0.515625,0.69942,0
0.625,0.53125,0.720836,0
0.625,0.546875,0.742276,0
0.625,0.5625,0.763741,0
0.625,0.578125,0.78523,0
0.625,0.59375,0.806745,0
0.625,0.609375,0.828286,0
0.625,0.625,0.849855,0
0.625,0.640625,0.871451,0
0.625,0.65625,0.893075,0
0.625,0.671875,0.914728,0
0.625,0.6875,0.936408,0
0.625,0.703125,0.958118,0
0.625,0.71875,0.979855,0
0.625,0.734375,1.00162,0
0.625,0.75,1.02341,0
0.625,0.765625,1.04524,0
0.625,0.78125,1.06708,0
0.625,0.796875,1.08896,0
0.625,0.8125,1.11085,0
0.625,0.828125,1.13278,0
0.625,0.84375,1.15472,0
0.625,0.859375,1.17668,0
0.625,0.875,1.19867,0
0.625,0.890625,1.22067,0
0.625,0.90625,1.24269,0
0.625,0.921875,1.26472,0
0.625,0.9375,1.28676,0
0.625,0.953125,1.30881,0
0.625,0.96875,1.33087,0
0.625,0.984375,1.35293,0
0.625,1,1.375,0
0.640625,0,0,0
0.640625,0.015625,0.0209721,0
0.640625,0.03125,0.0419443,0
0.640625,0.046875,0.0629168,0
0.640625,0.0625,0.0838896,0
0.640625,0.078125,0.104863,0
0.640625,0.09375,0.125837,0
0.640625,0.109375,0.146812,0
0.640625,0.125,0.167787,0
0.640625,0.140625,0.188764,0
0.640625,0.15625,0.209743,0
0.640625,0.171875,0.230723,0
0.640625,0.1875,0.251705,0
0.640625,0.203125,0.27269,0
0.640625,0.21875,0.293677,0
0.640625,0.234375,0.314667,0
0.640625,0.25,0.335661,0
0.640625,0.265625,0.356659,0
0.640625,0.28125,0.377662,0
0.640625,0.296875,0.398669,0
0.640625,0.3125,0.419683,0
0.640625,0.328125,0.440703,0
0.640625,0.34375,0.461729,0
0.640625,0.359375,0.482764,0
0.640625,0.375,0.503807,0
0.640625,0.390625,0.524859,0
0.640625,0.40625,0.545922,0
0.640625,0.421875,0.566995,0
0.640625,0.4375,0.58808,0
0.640625,0.453125,0.609177,0
0.640625,0.46875,0.630289,0
0.640625,0.484375,0.651414,0
0.640625,0.5,0.672555,0
0.640625,0.515625,0.693711,0
0.640625,0.53125,0.714885,0
0.640625,0.546875,0.736077,0
0.640625,0.5625,0.757287,0
0.640625,0.578125,0.778516,0
0.640625,0.59375,0.799765,0
0.640625,0.609375,0.821035,0
0.640625,0.625,0.842327,0
0.640625,0.640625,0.86364,0
0.640625,0.65625,0.884975,0
0.640625,0.671875,0.906333,0
0.640625,0.6875,0.927713,0
0.640625,0.703125,0.949117,0
0.640625,0.71875,0.970543,0
0.640625,0.734375,0.991992,0
0.640625,0.75,1.01346,0
0.640625,0.765625,1.03496,0
0.640625,0.78125,1.05647,0
0.640625,0.796875,1.07801,0
0.640625,0.8125,1.09957,0
0.640625,0.828125,1.12114,0
0.640625,0.84375,1.14274,0
0.640625,0.859375,1.16435,0
0.640625,0.875,1.18598,0
0.640625,0.890625,1.20762,0
0.640625,0.90625,1.22927,0
0.640625,0.921875,1.25094,0
0.640625,0.9375,1.27261,0
0.640625,0.953125,1.2943,0
0.640625,0.96875,1.31599,0
0.640625,0.984375,1.33768,0
0.640625,1,1.35938,0
0.65625,0,0,0
0.65625,0.015625,0.0208347,0
0.65625,0.03125,0.0416693,0
0.65625,0.046875,0.0625037,0
0.65625,0.0625,0.0833378,0
0.65625,0.078125,0.104172,0
0.65625,0.09375,0.125005,0
0.65625,0.109375,0.145838,0
0.65625,0.125,0.16667,0
0.65625,0.140625,0.187502,0
0.65625,0.15625,0.208334,0
0.65625,0.171875,0.229165,0
0.65625,0.1875,0.249996,0
0.65625,0.203125,0.270827,0
0.65625,0.21875,0.291658,0
0.65625,0.234375,0.312489,0
0.65625,0.25,0.333321,0
0.65625,0.265625,0.354153,0
0.65625,0.28125,0.374987,0
0.65625,0.296875,0.395822,0
0.65625,0.3125,0.416659,0
0.65625,0.328125,0.437499,0
0.65625,0.34375,0.458341,0
0.65625,0.359375,0.479187,0
0.65625,0.375,0.500038,0
0.65625,0.390625,0.520892,0
0.65625,0.40625,0.541753,0
0.65625,0.421875,0.562619,0
0.65625,0.4375,0.583492,0
0.65625,0.453125,0.604373,0
0.65625,0.46875,0.625262,0
0.65625,0.484375,0.64616,0
0.65625,0.5,0.667068,0
0.65625,0.515625,0.687987,0
0.65625,0.53125,0.708917,0
0.65625,0.546875,0.729859,0
0.65625,0.5625,0.750814,0
0.65625,0.578125,0.771783,0
0.65625,0.59375,0.792766,0
0.65625,0.609375,0.813764,0
0.65625,0.625,0.834777,0
0.65625,0.640625,0.855807,0
0.65625,0.65625,0.876853,0
0.65625,0.671875,0.897916,0
0.65625,0.6875,0.918996,0
0.65625,0.703125,0.940093,0
0.65625,0.71875,0.961208,0
0.65625,0.734375,0.982341,0
0.65625,0.75,1.00349,0
0.65625,0.765625,1.02466,0
0.65625,0.78125,1.04584,0
0.65625,0.796875,1.06704,0
0.65625,0.8125,1.08826,0
0.65625,0.828125,1.10949,0
0.65625,0.84375,1.13074,0
0.65625,0.859375,1.152,0
0.65625,0.875,1.17327,0
0.65625,0.890625,1.19455,0
0.65625,0.90625,1.21585,0
0.65625,0.921875,1.23715,0
0.65625,0.9375,1.25846,0
0.65625,0.953125,1.27978,0
0.65625,0.96875,1.3011,0
0.65625,0.984375,1.32242,0
0.65625,1,1.34375,0
0.671875,0,0,0
0.671875,0.015625,0.0206974,0
0.671875,0.03125,0.0413944,0
0.671875,0.046875,0.0620909,0
0.671875,0.0625,0.0827864,0
0.671875,0.078125,0.103481,0
0.671875,0.09375,0.124174,0
0.671875,0.109375,0.144865,0
0.671875,0.125,0.165554,0
0.671875,0.140625,0.186241,0
0.671875,0.15625,0.206926,0
0.671875,0.171875,0.227608,0
0.671875,0.1875,0.248287,0
0.671875,0.203125,0.268964,0
0.671875,0.21875,0.289639,0
0.671875,0.234375,0.31031,0
0.671875,0.25,0.33098,0
0.671875,0.265625,0.351646,0
0.671875,0.28125,0.372311,0
0.671875,0.296875,0.392973,0
0.671875,0.3125,0.413633,0
0.671875,0.328125,0.434292,0
0.671875,0.34375,0.45495,0
0.671875,0.359375,0.475607,0
0.671875,0.375,0.496264,0
0.671875,0.390625,0.516921,0
0.671875,0.40625,0.537578,0
0.671875,0.421875,0.558237,0
0.671875,0.4375,0.578897,0
0.671875,0.453125,0.59956,0
0.671875,0.46875,0.620226,0
0.671875,0.484375,0.640896,0
0.671875,0.5,0.661571,0
0.671875,0.515625,0.68225,0
0.671875,0.53125,0.702936,0
0.671875,0.546875,0.723628,0
0.671875,0.5625,0.744328,0
0.671875,0.578125,0.765035,0
0.671875,0.59375,0.785751,0
0.671875,0.609375,0.806476,0
0.671875,0.625,0.827211,0
0.671875,0.640625,0.847957,0
0.671875,0.65625,0.868714,0
0.671875,0.671875,0.889481,0
0.671875,0.6875,0.910261,0
0.671875,0.703125,0.931053,0
0.671875,0.71875,0.951856,0
0.671875,0.734375,0.972672,0
0.671875,0.75,0.993501,0
0.671875,0.765625,1.01434,0
0.671875,0.78125,1.0352,0
0.671875,0.796875,1.05606,0
0.671875,0.8125,1.07694,0
0.671875,0.828125,1.09783,0
0.671875,0.84375,1.11872,0
0.671875,0.859375,1.13963,0
0.671875,0.875,1.16055,0
0.671875,0.890625,1.18148,0
0.671875,0.90625,1.20241,0
0.671875,0.921875,1.22335,0
0.671875,0.9375,1.2443,0
0.671875,0.953125,1.26525,0
0.671875,0.96875,1.28621,0
0.671875,0.984375,1.30717,0
0.671875,1,1.32812,0
0.6875,0,0,0
0.6875,0.015625,0.0205604,0
0.6875,0.03125,0.0411203,0
0.6875,0.046875,0.0616791,0
0.6875,0.0625,0.0822363,0
0.6875,0.078125,0.102791,0
0.6875,0.09375,0.123344,0
0.6875,0.109375,0.143894,0
0.6875,0.125,0.16444,0
0.6875,0.140625,0.184982,0
0.6875,0.15625,0.20552,0
0.6875,0.171875,0.226053,0
0.6875,0.1875,0.246581,0
0.6875,0.203125,0.267105,0
0.6875,0.21875,0.287622,0
0.6875,0.234375,0.308135,0
0.6875,0.25,0.328641,0
0.6875,0.265625,0.349142,0
0.6875,0.28125,0.369637,0
0.6875,0.296875,0.390126,0
0.6875,0.3125,0.410609,0
0.6875,0.328125,0.431087,0
0.6875,0.34375,0.45156,0
0.6875,0.359375,0.472027,0
0.6875,0.375,0.49249,0
0.6875,0.390625,0.512948,0
0.6875,0.40625,0.533402,0
0.6875,0.421875,0.553853,0
0.6875,0.4375,0.5743,0
0.6875,0.453125,0.594745,0
0.6875,0.46875,0.615188,0
0.6875,0.484375,0.635629,0
0.6875,0.5,0.656069,0
0.6875,0.515625,0.676509,0
0.6875,0.53125,0.696949,0
0.6875,0.546875,0.717391,0
0.6875,0.5625,0.737834,0
0.6875,0.578125,0.758279,0
0.6875,0.59375,0.778727,0
0.6875,0.609375,0.79918,0
0.6875,0.625,0.819636,0
0.6875,0.640625,0.840097,0
0.6875,0.65625,0.860563,0
0.6875,0.671875,0.881036,0
0.6875,0.6875,0.901514,0
0.6875,0.703125,0.922,0
0.6875,0.71875,0.942492,0
0.6875,0.734375,0.962992,0
0.6875,0.75,0.983499,0
0.6875,0.765625,1.00401,0
0.6875,0.78125,1.02454,0
0.6875,0.796875,1.04507,0
0.6875,0.8125,1.0656,0
0.6875,0.828125,1.08615,0
0.6875,0.84375,1.1067,0
0.6875,0.859375,1.12726,0
0.6875,0.875,1.14783,0
0.6875,0.890625,1.1684,0
0.6875,0.90625,1.18897,0
0.6875,0.921875,1.20955,0
0.6875,0.9375,1.23014,0
0.6875,0.953125,1.25073,0
0.6875,0.96875,1.27132,0
0.6875,0.984375,1.29191,0
0.6875,1,1.3125,0
0.703125,0,0,0
0.703125,0.015625,0.020424,0
0.703125,0.03125,0.0408472,0
0.703125,0.046875,0.0612689,0
0.703125,0.0625,0.0816883,0
0.703125,0.078125,0.102105,0
0.703125,0.09375,0.122518,0
0.703125,0.109375,0.142926,0
0.703125,0.125,0.163329,0
0.703125,0.140625,0.183727,0
0.703125,0.15625,0.204119,0
0.703125,0.171875,0.224503,0
0.703125,0.1875,0.244881,0
0.703125,0.203125,0.26525,0
0.703125,0.21875,0.285612,0
0.703125,0.234375,0.305965,0
0.703125,0.25,0.326309,0
0.703125,0.265625,0.346643,0
0.703125,0.28125,0.366969,0
0.703125,0.296875,0.387285,0
0.703125,0.3125,0.407591,0
0.703125,0.328125,0.427888,0
0.703125,0.34375,0.448175,0
0.703125,0.359375,0.468453,0
0.703125,0.375,0.488721,0
0.703125,0.390625,0.50898,0
0.703125,0.40625,0.529231,0
0.703125,0.421875,0.549473,0
0.703125,0.4375,0.569706,0
0.703125,0.453125,0.589932,0
0.703125,0.46875,0.61015,0
0.703125,0.484375,0.630362,0
0.703125,0.5,0.650568,0
0.703125,0.515625,0.670767,0
0.703125,0.53125,0.690962,0
0.703125,0.546875,0.711152,0
0.703125,0.5625,0.731338,0
0.703125,0.578125,0.75152,0
0.703125,0.59375,0.771701,0
0.703125,0.609375,0.791879,0
0.703125,0.625,0.812056,0
0.703125,0.640625,0.832232,0
0.703125,0.65625,0.852408,0
0.703125,0.671875,0.872584,0
0.703125,0.6875,0.892762,0
0.703125,0.703125,0.91294,0
0.703125,0.71875,0.933121,0
0.703125,0.734375,0.953304,0
0.703125,0.75,0.97349,0
0.703125,0.765625,0.993678,0
