t,x,y,method
+3.785619e+02,+1.057309e+00,-4.198362e+00,RK2
+3.788761e+02,-3.138215e-01,-4.323345e+00,RK2
+3.791902e+02,-1.656554e+00,-4.011406e+00,RK2
+3.795044e+02,-2.835027e+00,-3.293030e+00,RK2
+3.798186e+02,-3.729660e+00,-2.239875e+00,RK2
+3.801327e+02,-4.249286e+00,-9.576348e-01,RK2
+3.804469e+02,-4.340442e+00,+4.245751e-01,RK2
+3.807610e+02,-3.992865e+00,+1.767213e+00,RK2
+3.810752e+02,-3.240639e+00,+2.934400e+00,RK2
+3.813893e+02,-2.158851e+00,+3.807670e+00,RK2
+3.817035e+02,-8.561009e-01,+4.297992e+00,RK2
+3.820177e+02,+5.364001e-01,+4.354847e+00,RK2
+3.823318e+02,+1.878045e+00,+3.971429e+00,RK2
+3.826460e+02,+3.033029e+00,+3.185441e+00,RK2
+3.829601e+02,+3.884091e+00,+2.075392e+00,RK2
+3.832743e+02,+4.344422e+00,+7.527525e-01,RK2
+3.835885e+02,+4.366517e+00,-6.492348e-01,RK2
+3.839026e+02,+3.947075e+00,-1.988978e+00,RK2
+3.842168e+02,+3.127439e+00,-3.130836e+00,RK2
+3.845309e+02,+1.989525e+00,-3.958850e+00,RK2
+3.848451e+02,+6.476364e-01,-4.388516e+00,RK2
+3.851593e+02,-7.630162e-01,-4.375412e+00,RK2
+3.854734e+02,-2.099939e+00,-3.919786e+00,RK2
+3.857876e+02,-3.227748e+00,-3.066637e+00,RK2
+3.861017e+02,-4.031878e+00,-1.901277e+00,RK2
+3.864159e+02,-4.430216e+00,-5.408013e-01,RK2
+3.867301e+02,-4.381492e+00,+8.776797e-01,RK2
+3.870442e+02,-3.889543e+00,+2.210854e+00,RK2
+3.873584e+02,-3.003041e+00,+3.323689e+00,RK2
+3.876725e+02,-1.810679e+00,+4.103104e+00,RK2
+3.879867e+02,-4.322975e-01,+4.469466e+00,RK2
+3.883009e+02,+9.931597e-01,+4.384717e+00,RK2
+3.886150e+02,+2.321649e+00,+3.856330e+00,RK2
+3.889292e+02,+3.418582e+00,+2.936660e+00,RK2
+3.892433e+02,+4.172460e+00,+1.717762e+00,RK2
+3.895575e+02,+4.506209e+00,+3.221773e-01,RK2
+3.898716e+02,+4.385051e+00,-1.109389e+00,RK2
+3.901858e+02,+3.820133e+00,-2.432247e+00,RK2
+3.905000e+02,+2.867504e+00,-3.512351e+00,RK2
+3.908141e+02,+1.622561e+00,-4.239876e+00,RK2
+3.911283e+02,+2.104943e-01,-4.540389e+00,RK2
+3.914424e+02,-1.226298e+00,-4.382458e+00,RK2
+3.917566e+02,-2.542573e+00,-3.780940e+00,RK2
+3.920708e+02,-3.604919e+00,-2.795585e+00,RK2
+3.923849e+02,-4.305283e+00,-1.525110e+00,RK2
+3.926991e+02,-4.571953e+00,-9.730405e-02,RK2
+3.930132e+02,-4.376905e+00,+1.343819e+00,RK2
+3.933274e+02,-3.738740e+00,+2.652549e+00,RK2
+3.936416e+02,-2.720918e+00,+3.696211e+00,RK2
+3.939557e+02,-1.425447e+00,+4.368612e+00,RK2
+3.942699e+02,+1.733614e-02,+4.600847e+00,RK2
+3.945840e+02,+1.461879e+00,+4.368358e+00,RK2
+3.948982e+02,+2.762099e+00,+3.693525e+00,RK2
+3.952124e+02,+3.786150e+00,+2.643518e+00,RK2
+3.955265e+02,+4.429796e+00,+1.323612e+00,RK2
+3.958407e+02,+4.627020e+00,-1.333674e-01,RK2
+3.961548e+02,+4.356787e+00,-1.580407e+00,RK2
+3.964690e+02,+3.645288e+00,-2.871142e+00,RK2
+3.967832e+02,+2.563405e+00,-3.874658e+00,RK2
+3.970973e+02,+1.219646e+00,-4.488769e+00,RK2
+3.974115e+02,-2.507293e-01,-4.650420e+00,RK2
+3.977256e+02,-1.699329e+00,-4.342162e+00,RK2
+3.980398e+02,-2.979601e+00,-3.594025e+00,RK2
+3.983539e+02,-3.961659e+00,-2.480598e+00,RK2
+3.986681e+02,-4.545462e+00,-1.113593e+00,RK2
+3.989823e+02,-4.670998e+00,+3.693596e-01,RK2
+3.992964e+02,-4.324456e+00,+1.818570e+00,RK2
+3.996106e+02,-3.539732e+00,+3.087395e+00,RK2
+3.999247e+02,-2.395120e+00,+4.047078e+00,RK2
+4.002389e+02,-1.005498e+00,+4.599811e+00,RK2
+4.005531e+02,+4.891945e-01,+4.688706e+00,RK2
+4.008672e+02,+1.938054e+00,+4.303643e+00,RK2
+4.011814e+02,+3.194444e+00,+3.482409e+00,RK2
+4.014955e+02,+4.130836e+00,+2.306995e+00,RK2
+4.018097e+02,+4.651751e+00,+8.954087e-01,RK2
+4.021239e+02,+4.703497e+00,-6.101687e-01,RK2
+4.024380e+02,+4.279699e+00,-2.057705e+00,RK2
+4.027522e+02,+3.422057e+00,-3.300669e+00,RK2
+4.030663e+02,+2.216250e+00,-4.212858e+00,RK2
+4.033805e+02,+7.833737e-01,-4.701217e+00,RK2
+4.036947e+02,-7.322152e-01,-4.715326e+00,RK2
+4.040088e+02,-2.177445e+00,-4.252601e+00,RK2
+4.043230e+02,-3.405987e+00,-3.358679e+00,RK2
+4.046371e+02,-4.293068e+00,-2.122913e+00,RK2
+4.049513e+02,-4.748147e+00,-6.694443e-01,RK2
+4.052655e+02,-4.724147e+00,+8.552657e-01,RK2
+4.055796e+02,-4.222330e+00,+2.297195e+00,RK2
+4.058938e+02,-3.292281e+00,+3.510317e+00,RK2
+4.062079e+02,-2.027015e+00,+4.371390e+00,RK2
+4.065221e+02,-5.536734e-01,+4.792476e+00,RK2
+4.068362e+02,+9.792501e-01,+4.729919e+00,RK2
+4.071504e+02,+2.416874e+00,+4.188866e+00,RK2
+4.074646e+02,+3.613577e+00,+3.222871e+00,RK2
+4.077787e+02,+4.447749e+00,+1.928590e+00,RK2
+4.080929e+02,+4.834146e+00,+4.361160e-01,RK2
+4.084070e+02,+4.732600e+00,-1.104097e+00,RK2
+4.087212e+02,+4.152193e+00,-2.536402e+00,RK2
+4.090354e+02,+3.150456e+00,-3.715686e+00,RK2
+4.093495e+02,+1.827670e+00,-4.522069e+00,RK2
+4.096637e+02,+3.168287e-01,-4.873093e+00,RK2
+4.099778e+02,-1.229734e+00,-4.732151e+00,RK2
+4.102920e+02,-2.655698e+00,-4.112296e+00,RK2
+4.106062e+02,-3.816560e+00,-3.075050e+00,RK2
+4.109203e+02,-4.594276e+00,-1.724295e+00,RK2
+4.112345e+02,-4.909261e+00,-1.958701e-01,RK2
+4.115486e+02,-4.728533e+00,+1.356086e+00,RK2
+4.118628e+02,-4.069162e+00,+2.774678e+00,RK2
+4.121770e+02,-2.996667e+00,+3.916118e+00,RK2
+4.124911e+02,-1.618502e+00,+4.664296e+00,RK2
+4.128053e+02,-7.330052e-02,+4.942590e+00,RK2
+4.131194e+02,+1.483077e+00,+4.721711e+00,RK2
+4.134336e+02,+2.893259e+00,+4.022781e+00,RK2
+4.137478e+02,+4.014277e+00,+2.915321e+00,RK2
+4.140619e+02,+4.732055e+00,+1.510333e+00,RK2
+4.143761e+02,+4.973023e+00,-5.081771e-02,RK2
+4.146902e+02,+4.711649e+00,-1.610631e+00,RK2
+4.150044e+02,+3.973144e+00,-3.011358e+00,RK2
+4.153185e+02,+2.831031e+00,-4.110953e+00,RK2
+4.156327e+02,+1.399831e+00,-4.797480e+00,RK2
+4.159469e+02,-1.764206e-01,-5.000504e+00,RK2
+4.162610e+02,-1.738669e+00,-4.698315e+00,RK2
+4.165752e+02,-3.128889e+00,-3.920243e+00,RK2
+4.168893e+02,-4.206065e+00,-2.743818e+00,RK2
+4.172035e+02,-4.860500e+00,-1.287041e+00,RK2
+4.175177e+02,-5.024980e+00,+3.034425e-01,RK2
+4.178318e+02,-4.681678e+00,+1.867112e+00,RK2
+4.181460e+02,-3.864075e+00,+3.245766e+00,RK2
+4.184601e+02,-2.653703e+00,+4.299529e+00,RK2
+4.187743e+02,-1.172012e+00,+4.921041e+00,RK2
+4.190885e+02,+4.318157e-01,+5.046396e+00,RK2
+4.194026e+02,+1.995879e+00,+4.661707e+00,RK2
+4.197168e+02,+3.361904e+00,+3.804638e+00,RK2
+4.200309e+02,+4.391263e+00,+2.560713e+00,RK2
+4.203451e+02,+4.979035e+00,+1.054791e+00,RK2
+4.206593e+02,+5.064702e+00,-5.614710e-01,RK2
+4.209734e+02,+4.638377e+00,-2.124886e+00,RK2
+4.212876e+02,+3.741930e+00,-3.477217e+00,RK2
+4.216017e+02,+2.464873e+00,-4.481185e+00,RK2
+4.219159e+02,+9.354307e-01,-5.034410e+00,RK2
+4.222301e+02,-6.923375e-01,-5.079846e+00,RK2
+4.225442e+02,-2.254053e+00,-4.611661e+00,RK2
+4.228584e+02,-3.591616e+00,-3.675954e+00,RK2
+4.231725e+02,-4.569212e+00,-2.366213e+00,RK2
+4.234867e+02,-5.087098e+00,-8.139850e-01,RK2
+4.238008e+02,-5.091780e+00,+8.243424e-01,RK2
+4.241150e+02,-4.581536e+00,+2.383293e+00,RK2
+4.244292e+02,-3.606713e+00,+3.705014e+00,RK2
+4.247433e+02,-2.264764e+00,+4.655261e+00,RK2
+4.250575e+02,-6.905094e-01,+5.137030e+00,RK2
+4.253716e+02,+9.574115e-01,+5.100458e+00,RK2
+4.256858e+02,+2.512521e+00,+4.547981e+00,RK2
+4.260000e+02,+3.817323e+00,+3.534215e+00,RK2
+4.263141e+02,+4.739252e+00,+2.160561e+00,RK2
+4.266283e+02,+5.184140e+00,+5.650613e-01,RK2
+4.269424e+02,+5.105832e+00,-1.091469e+00,RK2
+4.272566e+02,+4.510974e+00,-2.641652e+00,RK2
+4.275708e+02,+3.458467e+00,-3.928456e+00,RK2
+4.278849e+02,+2.053638e+00,-4.821104e+00,RK2
+4.281991e+02,+4.377007e-01,-5.228361e+00,RK2
+4.285132e+02,-1.226437e+00,-5.107860e+00,RK2
+4.288274e+02,-2.770596e+00,-4.470500e+00,RK2
+4.291416e+02,-4.038322e+00,-3.379482e+00,RK2
+4.294557e+02,-4.900734e+00,-1.944035e+00,RK2
+4.297699e+02,-5.269629e+00,-3.084892e-01,RK2
+4.300840e+02,-5.106498e+00,+1.362237e+00,RK2
+4.303982e+02,-4.426543e+00,+2.899267e+00,RK2
+4.307124e+02,-3.297270e+00,+4.146833e+00,RK2
+4.310265e+02,-1.831791e+00,+4.978063e+00,RK2
+4.313407e+02,-1.774906e-01,+5.307880e+00,RK2
+4.316548e+02,+1.498788e+00,+5.101707e+00,RK2
+4.319690e+02,+3.027574e+00,+4.379089e+00,RK2
+4.322831e+02,+4.253901e+00,+3.211850e+00,RK2
+4.325973e+02,+5.053012e+00,+1.716949e+00,RK2
+4.329115e+02,+5.343051e+00,+4.477044e-02,RK2
+4.332256e+02,+5.093447e+00,-1.636008e+00,RK2
+4.335398e+02,+4.328128e+00,-3.155428e+00,RK2
+4.338539e+02,+3.123237e+00,-4.359435e+00,RK2
+4.341681e+02,+1.599554e+00,-5.125499e+00,RK2
+4.344823e+02,-8.960352e-02,-5.375081e+00,RK2
+4.347964e+02,-1.773813e+00,-5.081682e+00,RK2
+4.351106e+02,-3.282736e+00,-4.273651e+00,RK2
+4.354247e+02,-4.463347e+00,-3.031453e+00,RK2
+4.357389e+02,-5.195448e+00,-1.479655e+00,RK2
+4.360531e+02,-5.403911e+00,+2.255617e-01,RK2
+4.363672e+02,-5.066376e+00,+1.912119e+00,RK2
+4.366814e+02,-4.215650e+00,+3.409409e+00,RK2
+4.369955e+02,-2.936519e+00,+4.565547e+00,RK2
+4.373097e+02,-1.357299e+00,+5.262781e+00,RK2
+4.376239e+02,+3.630327e-01,+5.429481e+00,RK2
+4.379380e+02,+2.050840e+00,+5.047497e+00,RK2
+4.382522e+02,+3.535353e+00,+4.154122e+00,RK2
+4.385663e+02,+4.665946e+00,+2.838461e+00,RK2
+4.388805e+02,+5.327420e+00,+1.232538e+00,RK2
+4.391947e+02,+5.451735e+00,-5.019431e-01,RK2
+4.395088e+02,+5.025013e+00,-2.189886e+00,RK2
+4.398230e+02,+4.089065e+00,-3.660474e+00,RK2
+4.401371e+02,+2.737306e+00,-4.764455e+00,RK2
+4.404513e+02,+1.105428e+00,-5.389288e+00,RK2
+4.407654e+02,-6.422177e-01,-5.470618e+00,RK2
+4.410796e+02,-2.329171e+00,-4.998895e+00,RK2
+4.413938e+02,-3.784680e+00,-4.020479e+00,RK2
+4.417079e+02,-4.860984e+00,-2.633084e+00,RK2
+4.420221e+02,-5.448312e+00,-9.760233e-01,RK2
+4.423362e+02,-5.486076e+00,+7.837793e-01,RK2
+4.426504e+02,-4.969117e+00,+2.468603e+00,RK2
+4.429646e+02,-3.948367e+00,+3.907876e+00,RK2
+4.432787e+02,-2.525827e+00,+4.955446e+00,RK2
+4.435929e+02,-8.443830e-01,+5.504417e+00,RK2
+4.439070e+02,+9.265492e-01,+5.498055e+00,RK2
+4.442212e+02,+2.608091e+00,+4.935653e+00,RK2
+4.445354e+02,+4.029968e+00,+3.872733e+00,RK2
+4.448495e+02,+5.047752e+00,+2.415569e+00,RK2
+4.451637e+02,+5.557529e+00,+7.105676e-01,RK2
+4.454778e+02,+5.506507e+00,-1.070447e+00,RK2
+4.457920e+02,+4.898481e+00,-2.747542e+00,RK2
+4.461062e+02,+3.793585e+00,-4.150860e+00,RK2
+4.464203e+02,+2.302348e+00,-5.137813e+00,RK2
+4.467345e+02,+5.746400e-01,-5.607576e+00,RK2
+4.470486e+02,-1.215389e+00,-5.511382e+00,RK2
+4.473628e+02,-2.886864e+00,-4.857580e+00,RK2
+4.476770e+02,-4.270457e+00,-3.710933e+00,RK2
+4.479911e+02,-5.225542e+00,-2.186202e+00,RK2
+4.483053e+02,-5.654488e+00,-4.366651e-01,RK2
+4.486194e+02,-5.512632e+00,+1.361293e+00,RK2
+4.489336e+02,-4.812932e+00,+3.025960e+00,RK2
+4.492477e+02,-3.624790e+00,+4.388662e+00,RK2
+4.495619e+02,-2.067174e+00,+5.310852e+00,RK2
+4.498761e+02,-2.967102e-01,+5.698194e+00,RK2
+4.501902e+02,+1.508072e+00,+5.510214e+00,RK2
+4.505044e+02,+3.164737e+00,+4.764520e+00,RK2
+4.508185e+02,+4.505381e+00,+3.535170e+00,RK2
+4.511327e+02,+5.393656e+00,+1.945309e+00,RK2
+4.514469e+02,+5.738626e+00,+1.548445e-01,RK2
+4.517610e+02,+5.504082e+00,-1.655639e+00,RK2
+4.520752e+02,+4.712332e+00,-3.303095e+00,RK2
+4.523893e+02,+3.442090e+00,-4.620517e+00,RK2
+4.527035e+02,+1.820651e+00,-5.473868e+00,RK2
+4.530177e+02,+1.113958e-02,-5.775718e+00,RK2
+4.533318e+02,-1.803905e+00,-5.494197e+00,RK2
+4.536460e+02,-3.440939e+00,-4.656356e+00,RK2
+4.539601e+02,-4.733973e+00,-3.345571e+00,RK2
+4.542743e+02,-5.551403e+00,-1.693252e+00,RK2
+4.545885e+02,-5.809403e+00,+1.343311e-01,RK2
+4.549026e+02,-5.480519e+00,+1.952780e+00,RK2
+4.552168e+02,-4.596583e+00,+3.578170e+00,RK2
+4.555309e+02,-3.245635e+00,+4.845653e+00,RK2
+4.558451e+02,-1.563162e+00,+5.626176e+00,RK2
+4.561593e+02,+2.814920e-01,+5.839618e+00,RK2
+4.564734e+02,+2.102171e+00,+5.463011e+00,RK2
+4.567876e+02,+3.714688e+00,+4.533006e+00,RK2
+4.571017e+02,+4.955462e+00,+3.142307e+00,RK2
+4.574159e+02,+5.698104e+00,+1.430436e+00,RK2
+4.577300e+02,+5.866299e+00,-4.302653e-01,RK2
+4.580442e+02,+5.441637e+00,-2.251985e+00,RK2
+4.583584e+02,+4.465621e+00,-3.850394e+00,RK2
+4.586725e+02,+3.035614e+00,-5.063301e+00,RK2
+4.589867e+02,+1.295130e+00,-5.767103e+00,RK2
+4.593008e+02,-5.805714e-01,-5.889385e+00,RK2
+4.596150e+02,-2.402126e+00,-5.416364e+00,RK2
+4.599292e+02,-3.985187e+00,-4.394427e+00,RK2
+4.602433e+02,-5.169076e+00,-2.925587e+00,RK2
+4.605575e+02,-5.833092e+00,-1.157302e+00,RK2
+4.608716e+02,-5.908818e+00,+7.323285e-01,RK2
+4.611858e+02,-5.387162e+00,+2.552499e+00,RK2
+4.615000e+02,-4.319425e+00,+4.118965e+00,RK2
+4.618141e+02,-2.812258e+00,+5.272690e+00,RK2
+4.621283e+02,-1.017015e+00,+5.895990e+00,RK2
+4.624424e+02,+8.854529e-01,+5.924539e+00,RK2
+4.627566e+02,+2.703007e+00,+5.354002e+00,RK2
+4.630708e+02,+4.251628e+00,+4.240618e+00,RK2
+4.633849e+02,+5.374048e+00,+2.695663e+00,RK2
+4.636991e+02,+5.955717e+00,+8.743310e-01,RK2
+4.640132e+02,+5.936493e+00,-1.039859e+00,RK2
+4.643274e+02,+5.316858e+00,-2.853548e+00,RK2
+4.646416e+02,+4.158012e+00,-4.383072e+00,RK2
+4.649557e+02,+2.575840e+00,-5.473054e+00,RK2
+4.652699e+02,+7.293170e-01,-6.012193e+00,RK2
+4.655840e+02,-1.195460e+00,-5.944625e+00,RK2
+4.658982e+02,-3.004025e+00,-5.275705e+00,RK2
+4.662123e+02,-4.513194e+00,-4.071617e+00,RK2
+4.665265e+02,-5.569613e+00,-2.452829e+00,RK2
+4.668407e+02,-6.065343e+00,-5.820413e-01,RK2
+4.671548e+02,-5.948884e+00,+1.352165e+00,RK2
+4.674690e+02,-5.230523e+00,+3.154335e+00,RK2
+4.677831e+02,-3.981443e+00,+4.641892e+00,RK2
+4.680973e+02,-2.326674e+00,+5.663631e+00,RK2
+4.684115e+02,-4.325746e-01,+6.115088e+00,RK2
+4.687256e+02,+1.509884e+00,+5.949218e+00,RK2
+4.690398e+02,+3.304376e+00,+5.181292e+00,RK2
+4.693539e+02,+4.769063e+00,+3.887505e+00,RK2
+4.696681e+02,+5.755015e+00,+2.197419e+00,RK2
+4.699823e+02,+6.161356e+00,+2.809899e-01,RK2
+4.702964e+02,+5.945580e+00,-1.668523e+00,RK2
+4.706106e+02,+5.127996e+00,-3.454044e+00,RK2
+4.709247e+02,+3.789819e+00,-4.894601e+00,RK2
+4.712389e+02,+2.065115e+00,-5.843669e+00,RK2
+4.715531e+02,+1.273627e-01,-6.204071e+00,RK2
+4.718672e+02,-1.827989e+00,-5.937924e+00,RK2
+4.721814e+02,-3.603235e+00,-5.070620e+00,RK2
+4.724955e+02,-5.018405e+00,-3.688405e+00,RK2
+4.728097e+02,-5.929503e+00,-1.929811e+00,RK2
+4.731239e+02,-6.243162e+00,+2.822938e-02,RK2
+4.734380e+02,-5.926206e+00,+1.988183e+00,RK2
+4.737522e+02,-5.009153e+00,+3.751843e+00,RK2
+4.740663e+02,-3.583285e+00,+5.140369e+00,RK2
+4.743805e+02,-1.791562e+00,+6.012424e+00,RK2
+4.746946e+02,+1.857063e-01,+6.278559e+00,RK2
+4.750088e+02,+2.149009e+00,+5.910383e+00,RK2
+4.753230e+02,+3.899762e+00,+4.943586e+00,RK2
+4.756371e+02,+5.260389e+00,+3.474483e+00,RK2
+4.759513e+02,+6.092341e+00,+1.650424e+00,RK2
+4.762654e+02,+6.310192e+00,-3.449860e-01,RK2
+4.765796e+02,+5.890416e+00,-2.310367e+00,RK2
+4.768938e+02,+4.873912e+00,-4.046884e+00,RK2
+4.772079e+02,+3.362028e+00,-5.378363e+00,RK2
+4.775221e+02,+1.506457e+00,-6.169163e+00,RK2
+4.778362e+02,-5.059839e-01,-6.337995e+00,RK2
+4.781504e+02,-2.472154e+00,-5.866268e+00,RK2
+4.784646e+02,-4.193101e+00,-4.800129e+00,RK2
+4.787787e+02,-5.494184e+00,-3.245950e+00,RK2
+4.790929e+02,-6.242803e+00,-1.359720e+00,RK2
+4.794070e+02,-6.361901e+00,+6.686136e-01,RK2
+4.797212e+02,-5.837903e+00,+2.634269e+00,RK2
+4.800354e+02,-4.722234e+00,+4.338304e+00,RK2
+4.803495e+02,-3.126283e+00,+5.607751e+00,RK2
+4.806637e+02,-1.210280e+00,+6.313170e+00,RK2
+4.809778e+02,+8.327862e-01,+6.381849e+00,RK2
+4.812920e+02,+2.796607e+00,+5.805289e+00,RK2
+4.816062e+02,+4.482385e+00,+4.640230e+00,RK2
+4.819203e+02,+5.718960e+00,+3.003061e+00,RK2
+4.822345e+02,+6.380180e+00,+1.058202e+00,RK2
+4.825486e+02,+6.397774e+00,-9.984110e-01,RK2
+4.828628e+02,+5.768397e+00,-2.959061e+00,RK2
+4.831770e+02,+4.554121e+00,-4.625233e+00,RK2
+4.834911e+02,+2.876325e+00,-5.827706e+00,RK2
+4.838053e+02,+9.035557e-01,-6.443744e+00,RK2
+4.841194e+02,-1.165395e+00,-6.409619e+00,RK2
+4.844336e+02,-3.121526e+00,-5.727197e+00,RK2
+4.847477e+02,-4.766737e+00,-4.463915e+00,RK2
+4.850619e+02,-5.933888e+00,-2.746115e+00,RK2
+4.853761e+02,-6.503780e+00,-7.464136e-01,RK2
+4.856902e+02,-6.417324e+00,+1.333643e+00,RK2
+4.860044e+02,-5.681665e+00,+3.283892e+00,RK2
+4.863185e+02,-4.369621e+00,+4.906787e+00,RK2
+4.866327e+02,-2.612477e+00,+6.037403e+00,RK2
+4.869469e+02,-5.868499e-01,+6.560203e+00,RK2
+4.872610e+02,+1.503059e+00,+6.420835e+00,RK2
+4.875752e+02,+3.446050e+00,+5.631779e+00,RK2
+4.878893e+02,+5.045270e+00,+4.271253e+00,RK2
+4.882035e+02,+6.138150e+00,+2.475457e+00,RK2
+4.885177e+02,+6.612932e+00,+4.249416e-01,RK2
+4.888318e+02,+6.420096e+00,-1.673542e+00,RK2
+4.891460e+02,+5.577518e+00,-3.607889e+00,RK2
+4.894601e+02,+4.168827e+00,-5.182076e+00,RK2
+4.897743e+02,+2.335107e+00,-6.236027e+00,RK2
+4.900885e+02,+2.607682e-01,-6.661886e+00,RK2
+4.904026e+02,-1.844994e+00,-6.415058e+00,RK2
+4.907168e+02,-3.769297e+00,-5.518866e+00,RK2
+4.910309e+02,-5.317092e+00,-4.062361e+00,RK2
+4.913451e+02,-6.330933e+00,-2.191478e+00,RK2
+4.916593e+02,-6.706987e+00,-9.441176e-02,RK2
+4.919734e+02,-6.405671e+00,+2.017309e+00,RK2
+4.922876e+02,-5.455807e+00,+3.930160e+00,RK2
+4.926017e+02,-3.951878e+00,+5.450207e+00,RK2
+4.929159e+02,-2.044627e+00,+6.422769e+00,RK2
+4.932300e+02,+7.404323e-02,+6.748156e+00,RK2
+4.935442e+02,+2.190385e+00,+6.391887e+00,RK2
+4.938584e+02,+4.090364e+00,+5.388330e+00,RK2
+4.941725e+02,+5.581307e+00,+3.837401e+00,RK2
+4.944867e+02,+6.511435e+00,+1.894613e+00,RK2
+4.948008e+02,+6.785319e+00,-2.445099e-01,RK2
+4.951150e+02,+6.373662e+00,-2.364115e+00,RK2
+4.954292e+02,+5.316426e+00,-4.249795e+00,RK2
+4.957433e+02,+3.718958e+00,-5.710281e+00,RK2
+4.960575e+02,+1.741497e+00,-6.596835e+00,RK2
+4.963716e+02,-4.168989e-01,-6.818402e+00,RK2
+4.966858e+02,-2.538390e+00,-6.350955e+00,RK2
+4.970000e+02,-4.408337e+00,-5.240089e+00,RK2
+4.973141e+02,-5.837016e+00,-3.596581e+00,RK2
+4.976283e+02,-6.678870e+00,-1.585344e+00,RK2
+4.979424e+02,-6.847332e+00,+5.911185e-01,RK2
+4.982566e+02,-6.323724e+00,+2.713101e+00,RK2
+4.985708e+02,-5.159315e+00,+4.565871e+00,RK2
+4.988849e+02,-3.470302e+00,+5.961401e+00,RK2
+4.991991e+02,-1.426221e+00,+6.757445e+00,RK2
+4.995132e+02,+7.670747e-01,+6.872039e+00,RK2
+4.998274e+02,+2.888136e+00,+6.291934e+00,RK2
+5.001416e+02,+4.722281e+00,+5.074105e+00,RK2
+5.004557e+02,+6.083323e+00,+3.340159e+00,RK2
+5.007699e+02,+6.832465e+00,+1.264197e+00,RK2
+5.010840e+02,+6.892456e+00,-9.446711e-01,RK2
+5.013982e+02,+6.255550e+00,-3.063382e+00,RK2
+5.017123e+02,+4.984461e+00,-4.877449e+00,RK2
+5.020265e+02,+3.206191e+00,-6.202671e+00,RK2
+5.023407e+02,+1.099346e+00,-6.903837e+00,RK2
+5.026548e+02,-1.123809e+00,-6.908515e+00,RK2
+5.029690e+02,-3.238726e+00,-6.214539e+00,RK2
+5.032831e+02,-5.031256e+00,-4.890388e+00,RK2
+5.035973e+02,-6.319334e+00,-3.068441e+00,RK2
+5.039115e+02,-6.971467e+00,-9.317426e-01,RK2
+5.042256e+02,-6.920154e+00,+1.304388e+00,RK2
+5.045398e+02,-6.168873e+00,+3.414049e+00,RK2
+5.048539e+02,-4.791896e+00,+5.183581e+00,RK2
+5.051681e+02,-2.926955e+00,+6.433200e+00,RK2
+5.054823e+02,-7.614661e-01,+7.035265e+00,RK2
+5.057964e+02,+1.486304e+00,+6.927310e+00,RK2
+5.061106e+02,+3.589237e+00,+6.118525e+00,RK2
+5.064247e+02,+5.334306e+00,+4.688995e+00,RK2
+5.067389e+02,+6.544160e+00,+2.781781e+00,RK2
+5.070531e+02,+7.095141e+00,+5.885972e-01,RK2
+5.073672e+02,+6.929923e+00,-1.669453e+00,RK2
+5.076814e+02,+6.063471e+00,-3.764169e+00,RK2
+5.079955e+02,+4.581702e+00,-5.483310e+00,RK2
+5.083097e+02,+2.632972e+00,-6.652104e+00,RK2
+5.086239e+02,+4.132197e-01,-7.151008e+00,RK2
+5.089380e+02,-1.853727e+00,-6.927937e+00,RK2
+5.092522e+02,-3.938725e+00,-6.003691e+00,RK2
+5.095663e+02,-5.630472e+00,-4.470034e+00,RK2
+5.098805e+02,-6.756922e+00,-2.480582e+00,RK2
+5.101946e+02,-7.202779e+00,-2.354203e-01,RK2
+5.105088e+02,-6.921295e+00,+2.039017e+00,RK2
+5.108230e+02,-5.939167e+00,+4.112784e+00,RK2
+5.111371e+02,-4.354011e+00,+5.775671e+00,RK2
+5.114513e+02,-2.324669e+00,+6.858506e+00,RK2
+5.117654e+02,-5.528798e-02,+7.250369e+00,RK2
+5.120796e+02,+2.225211e+00,+6.909947e+00,RK2
+5.123938e+02,+4.286225e+00,+5.869884e+00,RK2
+5.127079e+02,+5.918787e+00,+4.233659e+00,RK2
+5.130221e+02,+6.956749e+00,+2.165295e+00,RK2
+5.133362e+02,+7.293695e+00,-1.270853e-01,RK2
+5.136504e+02,+6.893841e+00,-2.412196e+00,RK2
+5.139646e+02,+5.795830e+00,-4.458923e+00,RK2
+5.142787e+02,+4.109005e+00,-6.059697e+00,RK2
+5.145929e+02,+2.002524e+00,-7.051545e+00,RK2
+5.149070e+02,-3.116051e-01,-7.332677e+00,RK2
+5.152212e+02,-2.599856e+00,-6.872930e+00,RK2
+5.155354e+02,-4.630753e+00,-5.716996e+00,RK2
+5.158495e+02,-6.198282e+00,-3.980079e+00,RK2
+5.161637e+02,-7.142788e+00,-1.836422e+00,RK2
+5.164778e+02,-7.367234e+00,+4.981743e-01,RK2
+5.167920e+02,-6.847170e+00,+2.788075e+00,RK2
+5.171062e+02,-5.633376e+00,+4.801591e+00,RK2
+5.174203e+02,-3.846916e+00,+6.334419e+00,RK2
+5.177345e+02,-1.667061e+00,+7.230372e+00,RK2
+5.180486e+02,+6.866933e-01,+7.397291e+00,RK2
+5.183628e+02,+2.976734e+00,+6.816518e+00,RK2
+5.186769e+02,+4.971310e+00,+5.544968e+00,RK2
+5.189911e+02,+6.467989e+00,+3.709551e+00,RK2
+5.193053e+02,+7.314196e+00,+1.494514e+00,RK2
+5.196194e+02,+7.422770e+00,-8.770600e-01,RK2
+5.199336e+02,+6.780935e+00,-3.165711e+00,RK2
